,cited_paper,source_paper
169,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3034732865868775262&as_sdt=5,33&sciodt=0,33&hl=en"
170,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4873276442442879918&as_sdt=5,33&sciodt=0,33&hl=en"
171,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4805729233505634502&as_sdt=5,33&sciodt=0,33&hl=en"
172,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en"
173,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3079004358602648866&as_sdt=5,33&sciodt=0,33&hl=en"
174,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en"
175,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en"
176,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17264751483020267073&as_sdt=5,33&sciodt=0,33&hl=en"
177,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11946852224764852942&as_sdt=5,33&sciodt=0,33&hl=en"
178,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15634415272741787428&as_sdt=5,33&sciodt=0,33&hl=en"
179,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8285139213360830750&as_sdt=5,33&sciodt=0,33&hl=en"
180,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13137774903798841670&as_sdt=5,33&sciodt=0,33&hl=en"
181,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2021905502019675744&as_sdt=5,33&sciodt=0,33&hl=en"
182,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14961016181184867408&as_sdt=5,33&sciodt=0,33&hl=en"
183,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14355569771014621112&as_sdt=5,33&sciodt=0,33&hl=en"
184,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12526200592872887404&as_sdt=5,33&sciodt=0,33&hl=en"
185,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10973785980314274243&as_sdt=5,33&sciodt=0,33&hl=en"
186,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6188345706841714069&as_sdt=5,33&sciodt=0,33&hl=en"
187,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17283111464847785776&as_sdt=5,33&sciodt=0,33&hl=en"
188,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18344829992296623962&as_sdt=5,33&sciodt=0,33&hl=en"
189,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16493925444741448847&as_sdt=5,33&sciodt=0,33&hl=en"
190,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14217030590123770816&as_sdt=5,33&sciodt=0,33&hl=en"
191,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10809102002908540129&as_sdt=5,33&sciodt=0,33&hl=en"
192,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8754527121836229850&as_sdt=5,33&sciodt=0,33&hl=en"
193,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15486025592829317621&as_sdt=5,33&sciodt=0,33&hl=en"
194,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5711845495725519252&as_sdt=5,33&sciodt=0,33&hl=en"
195,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16083873259345578033&as_sdt=5,33&sciodt=0,33&hl=en"
196,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2446161004311870601&as_sdt=5,33&sciodt=0,33&hl=en"
197,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7403201198428993710&as_sdt=5,33&sciodt=0,33&hl=en"
198,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9169287760167741054&as_sdt=5,33&sciodt=0,33&hl=en"
199,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11235382970121027942&as_sdt=5,33&sciodt=0,33&hl=en"
200,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17122416076756913923&as_sdt=5,33&sciodt=0,33&hl=en"
201,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7733375712610244366&as_sdt=5,33&sciodt=0,33&hl=en"
202,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7562826010177837445&as_sdt=5,33&sciodt=0,33&hl=en"
203,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12461990251384023572&as_sdt=5,33&sciodt=0,33&hl=en"
204,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5225241463883615975&as_sdt=5,33&sciodt=0,33&hl=en"
205,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1671366234929278794&as_sdt=5,33&sciodt=0,33&hl=en"
206,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11616154846586256283&as_sdt=5,33&sciodt=0,33&hl=en"
207,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16651980822565684265&as_sdt=5,33&sciodt=0,33&hl=en"
208,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4531173050484308224&as_sdt=5,33&sciodt=0,33&hl=en"
209,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2750095654124522292&as_sdt=5,33&sciodt=0,33&hl=en"
210,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2501669278585567311&as_sdt=5,33&sciodt=0,33&hl=en"
211,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15094239561985026136&as_sdt=5,33&sciodt=0,33&hl=en"
212,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17145423462148236221&as_sdt=5,33&sciodt=0,33&hl=en"
213,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=958982332792005923&as_sdt=5,33&sciodt=0,33&hl=en"
214,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=450027055104593297&as_sdt=5,33&sciodt=0,33&hl=en"
215,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17743556665499331213&as_sdt=5,33&sciodt=0,33&hl=en"
216,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=144423817736717700&as_sdt=5,33&sciodt=0,33&hl=en"
217,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=709135054307744524&as_sdt=5,33&sciodt=0,33&hl=en"
218,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11678828705377144184&as_sdt=5,33&sciodt=0,33&hl=en"
219,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12786098000612776824&as_sdt=5,33&sciodt=0,33&hl=en"
220,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6879976858352651493&as_sdt=5,33&sciodt=0,33&hl=en"
221,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14682925382097045741&as_sdt=5,33&sciodt=0,33&hl=en"
222,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7041630651830740630&as_sdt=5,33&sciodt=0,33&hl=en"
223,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8489384629948033955&as_sdt=5,33&sciodt=0,33&hl=en"
224,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10570903067682270948&as_sdt=5,33&sciodt=0,33&hl=en"
225,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16638222133406499341&as_sdt=5,33&sciodt=0,33&hl=en"
226,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1293337629195719354&as_sdt=5,33&sciodt=0,33&hl=en"
227,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14106187370923811184&as_sdt=5,33&sciodt=0,33&hl=en"
228,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3913207714835900400&as_sdt=5,33&sciodt=0,33&hl=en"
229,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8711809904555562069&as_sdt=5,33&sciodt=0,33&hl=en"
230,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9424481984480537291&as_sdt=5,33&sciodt=0,33&hl=en"
231,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3214822546111791106&as_sdt=5,33&sciodt=0,33&hl=en"
232,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6471120979349548614&as_sdt=5,33&sciodt=0,33&hl=en"
233,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3531947466824707805&as_sdt=5,33&sciodt=0,33&hl=en"
234,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9435089957768941384&as_sdt=5,33&sciodt=0,33&hl=en"
235,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18040795387942868440&as_sdt=5,33&sciodt=0,33&hl=en"
236,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14748610977059707847&as_sdt=5,33&sciodt=0,33&hl=en"
237,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6844066631280479078&as_sdt=5,33&sciodt=0,33&hl=en"
238,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17572622018997597952&as_sdt=5,33&sciodt=0,33&hl=en"
239,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8909963648784146761&as_sdt=5,33&sciodt=0,33&hl=en"
240,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1791913907372306087&as_sdt=5,33&sciodt=0,33&hl=en"
241,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2731186346827036089&as_sdt=5,33&sciodt=0,33&hl=en"
242,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17631780670474832560&as_sdt=5,33&sciodt=0,33&hl=en"
243,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9729008770177540555&as_sdt=5,33&sciodt=0,33&hl=en"
244,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6465528822123358749&as_sdt=5,33&sciodt=0,33&hl=en"
245,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17450539849880331043&as_sdt=5,33&sciodt=0,33&hl=en"
246,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11488519941481692930&as_sdt=5,33&sciodt=0,33&hl=en"
247,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4238783720215059139&as_sdt=5,33&sciodt=0,33&hl=en"
248,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9147437262214007170&as_sdt=5,33&sciodt=0,33&hl=en"
249,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14940783673604180157&as_sdt=5,33&sciodt=0,33&hl=en"
250,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6035854020802549052&as_sdt=5,33&sciodt=0,33&hl=en"
251,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10142730326686445026&as_sdt=5,33&sciodt=0,33&hl=en"
252,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4361978418752410378&as_sdt=5,33&sciodt=0,33&hl=en"
253,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11461069193644334101&as_sdt=5,33&sciodt=0,33&hl=en"
254,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1402622061443825401&as_sdt=5,33&sciodt=0,33&hl=en"
255,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13836968189195422023&as_sdt=5,33&sciodt=0,33&hl=en"
256,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12355149676386734463&as_sdt=5,33&sciodt=0,33&hl=en"
257,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14156192371228378084&as_sdt=5,33&sciodt=0,33&hl=en"
258,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2369139628068546368&as_sdt=5,33&sciodt=0,33&hl=en"
259,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13448293360631532573&as_sdt=5,33&sciodt=0,33&hl=en"
260,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15082620591544246788&as_sdt=5,33&sciodt=0,33&hl=en"
261,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5090720607687692581&as_sdt=5,33&sciodt=0,33&hl=en"
262,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11534837755749905648&as_sdt=5,33&sciodt=0,33&hl=en"
263,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1433369661908959479&as_sdt=5,33&sciodt=0,33&hl=en"
264,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17560881800000971765&as_sdt=5,33&sciodt=0,33&hl=en"
265,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7382018115233164791&as_sdt=5,33&sciodt=0,33&hl=en"
266,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15794097810021078146&as_sdt=5,33&sciodt=0,33&hl=en"
267,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10150968874540041229&as_sdt=5,33&sciodt=0,33&hl=en"
268,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11936109841800817165&as_sdt=5,33&sciodt=0,33&hl=en"
269,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12640614432482879557&as_sdt=5,33&sciodt=0,33&hl=en"
270,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4245718500977255202&as_sdt=5,33&sciodt=0,33&hl=en"
271,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15729965076502177981&as_sdt=5,33&sciodt=0,33&hl=en"
272,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10949897101413382122&as_sdt=5,33&sciodt=0,33&hl=en"
273,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18417794216712698935&as_sdt=5,33&sciodt=0,33&hl=en"
274,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11573842331423935460&as_sdt=5,33&sciodt=0,33&hl=en"
275,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18317743323544948583&as_sdt=5,33&sciodt=0,33&hl=en"
276,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=300400114448014988&as_sdt=5,33&sciodt=0,33&hl=en"
277,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=931062038937890381&as_sdt=5,33&sciodt=0,33&hl=en"
278,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=13277978273355564882&as_sdt=5,33&sciodt=0,33&hl=en"
279,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10157170867294110851&as_sdt=5,33&sciodt=0,33&hl=en"
280,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17564831404372388701&as_sdt=5,33&sciodt=0,33&hl=en"
281,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10021824399325438328&as_sdt=5,33&sciodt=0,33&hl=en"
282,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17487003281852580446&as_sdt=5,33&sciodt=0,33&hl=en"
283,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4284491479530573616&as_sdt=5,33&sciodt=0,33&hl=en"
284,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18090870142443737413&as_sdt=5,33&sciodt=0,33&hl=en"
285,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2308434312897240257&as_sdt=5,33&sciodt=0,33&hl=en"
286,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12479823200580759562&as_sdt=5,33&sciodt=0,33&hl=en"
287,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16158686701863082385&as_sdt=5,33&sciodt=0,33&hl=en"
288,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17252682084740165754&as_sdt=5,33&sciodt=0,33&hl=en"
289,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9811595200153168887&as_sdt=5,33&sciodt=0,33&hl=en"
290,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4638189657058584906&as_sdt=5,33&sciodt=0,33&hl=en"
291,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9247157739718660607&as_sdt=5,33&sciodt=0,33&hl=en"
292,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15770314813960750086&as_sdt=5,33&sciodt=0,33&hl=en"
293,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2984312638605504245&as_sdt=5,33&sciodt=0,33&hl=en"
294,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17297967981183428807&as_sdt=5,33&sciodt=0,33&hl=en"
295,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12723540763452390145&as_sdt=5,33&sciodt=0,33&hl=en"
296,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=12465555844848084585&as_sdt=5,33&sciodt=0,33&hl=en"
297,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8805441179736460028&as_sdt=5,33&sciodt=0,33&hl=en"
298,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14796844876307609244&as_sdt=5,33&sciodt=0,33&hl=en"
299,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4140301916377320281&as_sdt=5,33&sciodt=0,33&hl=en"
300,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9173508668434242722&as_sdt=5,33&sciodt=0,33&hl=en"
301,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10177849618487064098&as_sdt=5,33&sciodt=0,33&hl=en"
302,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6399349578815516006&as_sdt=5,33&sciodt=0,33&hl=en"
303,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=732133305818086237&as_sdt=5,33&sciodt=0,33&hl=en"
304,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=8422086233569434925&as_sdt=5,33&sciodt=0,33&hl=en"
305,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7994524616216512863&as_sdt=5,33&sciodt=0,33&hl=en"
306,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17176431965672817099&as_sdt=5,33&sciodt=0,33&hl=en"
307,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11077912451962556305&as_sdt=5,33&sciodt=0,33&hl=en"
308,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=17098951821436401053&as_sdt=5,33&sciodt=0,33&hl=en"
309,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6476214690994084836&as_sdt=5,33&sciodt=0,33&hl=en"
310,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=16140875440037994591&as_sdt=5,33&sciodt=0,33&hl=en"
311,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=222209884233146284&as_sdt=5,33&sciodt=0,33&hl=en"
312,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=11695407859147517561&as_sdt=5,33&sciodt=0,33&hl=en"
313,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9241355058309461598&as_sdt=5,33&sciodt=0,33&hl=en"
314,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14397446635477554600&as_sdt=5,33&sciodt=0,33&hl=en"
315,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=3049101708166355785&as_sdt=5,33&sciodt=0,33&hl=en"
316,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9636446853355323583&as_sdt=5,33&sciodt=0,33&hl=en"
317,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5351439107308889279&as_sdt=5,33&sciodt=0,33&hl=en"
318,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=9264600829447681912&as_sdt=5,33&sciodt=0,33&hl=en"
319,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5404542563515260373&as_sdt=5,33&sciodt=0,33&hl=en"
320,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=7670289777858440805&as_sdt=5,33&sciodt=0,33&hl=en"
321,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=14136349054493627168&as_sdt=5,33&sciodt=0,33&hl=en"
322,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2360214204421456297&as_sdt=5,33&sciodt=0,33&hl=en"
323,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1747297265318043348&as_sdt=5,33&sciodt=0,33&hl=en"
324,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10859022949263525724&as_sdt=5,33&sciodt=0,33&hl=en"
325,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=6067910635436461578&as_sdt=5,33&sciodt=0,33&hl=en"
326,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=10230935118934227803&as_sdt=5,33&sciodt=0,33&hl=en"
327,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18376593011188548159&as_sdt=5,33&sciodt=0,33&hl=en"
328,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=559960495037322124&as_sdt=5,33&sciodt=0,33&hl=en"
329,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=15990221953853342886&as_sdt=5,33&sciodt=0,33&hl=en"
330,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=18313454772601821545&as_sdt=5,33&sciodt=0,33&hl=en"
331,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=4084937719236743141&as_sdt=5,33&sciodt=0,33&hl=en"
332,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=5819897452935141039&as_sdt=5,33&sciodt=0,33&hl=en"
333,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=2381138829532794402&as_sdt=5,33&sciodt=0,33&hl=en"
334,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?cites=1377062620886452570&as_sdt=5,33&sciodt=0,33&hl=en"
