,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
29843,Psychosis and physical aggression in probable Alzheimer's disease.,1991,Lynn H Deutsch and Frederick W Bylsma and Barry W Rovner and Cynthia Steele and Marshall F Folstein,,The American journal of psychiatry,,,American Psychiatric Assn,Assessed the frequency and type of psychotic symptoms in 181 clinic patients with probable Alzheimer's disease and tested whether there was a relationship between specific psychotic symptoms and episodes of physical aggression. On the basis of Ss' charts. the presence of delusions. hallucinations. misidentifications. and episodes of physical aggression was determined. Delusions had been reported for 74 Ss and were the most frequent psychotic symptom; persecutory delusions were the most common type. Physical aggression had been noted for 50 Ss. Delusions and misidentifications frequently preceded and were significantly associated with episodes of physical aggression. The presence of delusions was a significant predictor of physical aggression but accounted for only 3.5% of the variance. Delusions were a risk factor for physical aggression in Ss who have moderate to severe cognitive impairment …,True,3JsfnzsAAAAJ:LhH-TYMQEocC,302,https://psycnet.apa.org/record/1992-02181-001,17193478511812367192,/scholar?cites=17193478511812367192,,,0
29844,Delirium and dementia: diagnostic criteria and fatality rates,1982,Peter V Rabins,140,The British Journal of Psychiatry,2,149-153,Cambridge University Press,Medically ill patients diagnosed at index admission as delirious. i.e.. suffering cognitive decline and an altered state of consciousness. had higher fatality rates than demented. cognitively intact or depressed patients. At a one-year follow-up the death rate of those who had been delirious was still higher than that of demented patients. Delirious patients were more likely to have a diffusely slow EEG. tachycardia and hyperthermia and lower mean systolic and diastolic blood pressure. These results validate the distinction between delirium and dementia and the importance of alteration of consciousness as a defining characteristic of delirium.,True,3JsfnzsAAAAJ:r_AWSJRzSzQC,302,https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry/article/delirium-and-dementia-diagnostic-criteria-and-fatality-rates/C92E4443DA20806562D306EB4889608B,11275543975707356967,/scholar?cites=11275543975707356967,,,0
29845,Functional status and quality of life measurement among ophthalmic patients,1994,Ingrid U Scott and Oliver D Schein and Sheila West and Karen Bandeen-Roche and Cheryl Enger and Marshal F Folstein,112,Archives of Ophthalmology,3,329-335,American Medical Association,Assessment of the relationship between visual function and functional status/quality of life in clinical research involving patients with eye disease by investigating whether the scores of four existing functional status/quality of life patient questionnaires are sensitive to differences in visual acuity and studying whether selected subscales of the questionnaires provide similar information concerning the relationship between functional status/quality of life and visual acuity as do the respective full-length questionnaires.Case patients consisted of 86 consecutive patients seen at The Wilmer Ophthalmological Institute Retinal Vascular Center. Baltimore. Md. Controls consisted of 51 individuals with normal visual acuity and no known ocular disease and were frequency-matched to the case patients by age (±5 years). sex. and race. Subjects were interviewed in person using each of the …,True,3JsfnzsAAAAJ:a3BOlSfXSfwC,301,https://jamanetwork.com/journals/jamaophthalmology/article-abstract/640589,11497071035066234309,/scholar?cites=11497071035066234309,,,0
29846,A randomized trial of dementia care in nursing homes,1996,Barry W Rovner and Cynthia D Steele and Yochi Shmuely and Marshal F Folstein,44,Journal of the American Geriatrics Society,1,7-13,Blackwell Publishing Ltd,OBJECTIVE: To evaluate the efficacy of a dementia care program to reduce behavior disorders in nursing home patients with dementia.DESIGN: Randomized controlled clinical trial with 6‐month follow‐up.SETTING: A 250‐bed community nursing home.PATIENTS: The nursing home was screened to identify patients with dementia and behavior disorders. A total of 118 patients were eligible for randomization. Of these. 89 (75.4%) were randomized. and 81 of these (91.0%) completed the trial.INTERVENTION: The A.G.E. dementia care program consisted of Activities. Guidelines for psychotropic medications. and Educational rounds. The control treatment was usual nursing home care.MEASUREMENTS: Behavior disorders. antipsychotic drug and physical restraint use. patient activity levels. and cognitive and functional status.RESULTS: After 6 months. 12 of 42 (28.6%) intervention patients exhibited behavior …,True,3JsfnzsAAAAJ:OP4eGU-M3BUC,298,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1532-5415.1996.tb05631.x,2927233186128853549,/scholar?cites=2927233186128853549,,,0
29847,The homocysteine hypothesis of depression,2007,Marshal Folstein and Timothy Liu and Inga Peter and Jennifer Buel and Lisa Arsenault and Tammy Scott and Wendy W Qiu,164,American Journal of Psychiatry,6,861-867,American Psychiatric Association,           High levels of homocysteine are associated with cerebrovascular disease. monoamine neurotransmitters. and depression of mood. A plausible hypothesis for these associations is that high homocysteine levels cause cerebral vascular disease and neurotransmitter deficiency. which cause depression of mood. The homocysteine depression hypothesis. if true. would mandate inclusions of imaging studies for cerebrovascular disease and measures of homocysteine. folate. and B           12           and B           6           vitamins in the clinical evaluation of older depressed patients. Longitudinal studies and clinical trials should be designed to challenge the hypothesis.         ,True,3JsfnzsAAAAJ:tH6gc1N1XXoC,289,https://ajp.psychiatryonline.org/doi/abs/10.1176/ajp.2007.164.6.861,5696603573526590647,/scholar?cites=5696603573526590647,,https://ajp.psychiatryonline.org/doi/full/10.1176/ajp.2007.164.6.861,0
29848,Diagnosis and evaluation of dementia.,1995,Jody Corey-Bloom and Leon J Thal and D Galasko and M Folstein and D Drachman and M Raskind and Douglas J Lanska,,Neurology,,,Lippincott Williams & Wilkins,Reviews the most useful components of the diagnostic evaluation of elderly patients with cognitive complaints. focusing on identifying and diagnosing the 2 major dementing disorders. Alzheimer's disease (AD) and vascular dementia. Evaluation should include some or all of the following: history. mental status testing. neurological examination. various questionnaires and scales. laboratory tests. neuroimaging studies. neuropsychological testing. lumbar puncture. EEG. and positron emission tomography or single photon emission computed tomography. Information is given on performing a differential diagnosis between AD and vascular dementia and on the staging and following progression of these dementias.(PsycINFO Database Record (c) 2016 APA. all rights reserved),True,3JsfnzsAAAAJ:cSdaV2aYdYsC,284,https://psycnet.apa.org/record/1995-37662-001,5052889399978666842,/scholar?cites=5052889399978666842,,,0
29849,Association of postoperative delirium with raised serum levels of anticholinergic drugs,1981,LarryE Tune and Anthony Holland and MarshalF Folstein and NamirF Damlouji and TimothyJ Gardner and JosephT Coyle,318,The Lancet,8248,651-653,Elsevier,Drugs with anticholinergic effects are often used in surgical procedures and may impair higher cognitive functions and produce delirious states. This prospective study examined the relation between serum levels of anticholinergic drugs. measured by a radioreceptor assay. and the development of delirium in patients. undergoing cardiac surgery. Most patients who had postoperative delirium had high serum levels of anticholinergic drugs. whereas those who remained cognitively intact had low levels; and impairment in cortical function correlated with serum levels of anticholinergic drugs (p<0·001). Raised serum levels of drugs with anticholinergic effects may contribute to the development of delirium. and to the increase in risk of morbidity following cardiac surgery.,True,3JsfnzsAAAAJ:F9fV5C73w3QC,283,https://www.sciencedirect.com/science/article/pii/S0140673681909946,18348601645310912034,/scholar?cites=18348601645310912034,,,0
29850,The association of affective disorder with Huntington's disease in a case series and in families,1983,Susan E Folstein and Margaret H Abbott and Gary A Chase and Barbara A Jensen and Marshal F Folstein,13,Psychological medicine,3,537-542,Cambridge University Press,Major affective disorder clinically similar to the disorder found in conditions other than Huntington's Disease (HD) was found in 41% of patients with HD in a consecutive case series ascertained through multiple sources in a defined geographical area. The association appears to be confined to certain families. and affective disorder may appear as long as 20 years before the onset of chorea and dementia. The association may represent genetic heterogeneity in HD.,True,3JsfnzsAAAAJ:Ehil0879vHcC,279,https://www.cambridge.org/core/journals/psychological-medicine/article/association-of-affective-disorder-with-huntingtons-disease-in-a-case-series-and-in-families/C00AC5E6ECBA03C0880863C481CB3D2E,15541212836911965186,/scholar?cites=15541212836911965186,,,0
29851,Structural brain correlates of emotional disorder in multiple sclerosis,1986,Peter V Rabins and Benjamin R Brooks and Pat O'donnell and Godfrey D Pearlson and Paul Moberg and Burk Jubelt and Pat Coyle and Nancy Dalos and Marshal F Folstein,109,Brain,4,585-597,Oxford University Press,SUMMARYEighty-seven patients with definite multiple sclerosis (MS) were examined neurologically and administered the Mini-mental State examination (MMS) to asses cognitive disability at the beginning and end of a one-year study. A CT scan was performed in 37. A group of 16 patients with stable spinal cord injuries (SCI) were studied in a similar manner. Of the MS patients. 47% had a mean General Health Questionnaire (GHQ) score in the abnormal range. This was a higher rate than in SCI patients (p = 0.004). Mean depression scores were similar in MS and SCI patients. but MS patients with brain involvement were more depressed than those with cord lesions only (p = 0.05). Depression score was unrelated to functional disability but was correlated with the degree of neurological impairment (p = 0.03). Euphoric patients were more likely to have brain involvement (P = 0.006). to have progressive …,True,3JsfnzsAAAAJ:P7Ujq4OLJYoC,274,https://academic.oup.com/brain/article-abstract/109/4/585/377723,12580758051797265823,/scholar?cites=12580758051797265823,,,0
29852,Unsuspected emotional and cognitive disturbance in medical patients,1977,EDWIN B KNIGHTS and Marshal F Folstein,87,Annals of Internal Medicine,6,723-724,American College of Physicians,In 1944. Christian (1) observed that internists were allowing their concern with complex technology to divert their attention from patients' emotional problems. Romano and Engel (2) have reported the neglect of cognitive deficits as well. Our study was designed to show the prevalence of unsuspected emotional and cognitive disturbances on an acute medical ward and the ease with which these problems can be detected by recently developed screening techniques.All patients admitted to three general medical wards in September 1976. were studied. There were 32 women and 25 men. with a mean age of 55 and a range in age...,True,3JsfnzsAAAAJ:nZcligLrVowC,267,https://www.acpjournals.org/doi/pdf/10.7326/0003-4819-87-6-723,4393990424953844830,/scholar?cites=4393990424953844830,,,0
29853,Decreased levels of plasma vitamin C and increased concentrations of inflammatory and oxidative stress markers after stroke,2004,Concepción Sánchez-Moreno and John F Dashe and Tammy Scott and David Thaler and Marshal F Folstein and Antonio Martin,35,Stroke,1,163-168,Lippincott Williams & Wilkins,Background and Purpose— Inflammatory response is a critical component of the complex pathophysiological response to stroke. Vitamin C has been shown to have important roles in cell performance and vascular function. In this study. we compared the nutritional status and levels of inflammatory markers between stroke cases and controls and assessed which antioxidant was associated with levels of inflammatory markers and oxidative stress among cases and controls.Methods— We evaluated the nutritional status and measured plasma levels of vitamins C and E. uric acid. serum levels of C-reactive protein (CRP). the cytokines tumor necrosis factor-α and interleukin-1β. intercellular adhesion molecule-1 (ICAM-1) and chemokine monocyte chemoattractant protein-1 (MCP-1). prostaglandins PGE2 and PGI2. and 8-isoprostanes (8-epiPGF2α) for 15 patients with ischemic stroke within 2 to 5 days after stroke …,True,3JsfnzsAAAAJ:u-coK7KVo8oC,249,https://www.ahajournals.org/doi/abs/10.1161/01.STR.0000105391.62306.2E,13236630819168314279,/scholar?cites=13236630819168314279,,https://www.ahajournals.org/doi/full/10.1161/01.str.0000105391.62306.2e,0
29854,Clinical assessment of irritability. aggression. and apathy in Huntington and Alzheimer disease.,1990,Alistair Burns and Susan Folstein and Jason Brandt and Marshal Folstein,,Journal of Nervous and Mental Disease,,,Lippincott Williams & Wilkins,"Assessed 57 patients with Alzheimer's disease (AD) or Huntington disease (HD)(aged 17–84 yrs). using new scales to measure apathy and irritability. Ss' relatives completed the new scales. a form of the Psychogeriatric Dependency Rating Scale. and a measure of aggression. A similar prevalence of apathy and irritability was found in the 2 groups. HD Ss were more aggressive than AD Ss. In a subsample of the groups. matched for degree of cognitive impairment. HD Ss were more apathetic than AD Ss. Irritability was related to the premorbid trait of"" bad temper"" in HD. but not in AD. There was no interrelationship among the 3 symptoms in either group. The scales for irritability and apathy demonstrated interrater and test–retest reliability and validity. They differentiated AD and HD from normal behavior and from each other.(PsycINFO Database Record (c) 2016 APA. all rights reserved)",True,3JsfnzsAAAAJ:_OXeSy2IsFwC,237,https://psycnet.apa.org/record/1990-15040-001,6953349529313152959,/scholar?cites=6953349529313152959,,,0
29855,Differential cognitive impairment in Alzheimer's disease and Huntington's disease,1988,Jason Brandt and Susan E Folstein and Marshal F Folstein,23,Annals of Neurology: Official Journal of the American Neurological Association and the Child Neurology Society,6,555-561,Wiley Subscription Services. Inc.. A Wiley Company,The differentiation between cortical and subcortical dementias requires that the cognitive characteristics of dementias attributable to different causes be discriminable. For large samples of Alzheimer's disease and Huntington's disease patients. distinct cognitive profiles were obtained on the Mini‐Mental State Exam. The profile differences were independent of severity of dementia and were sufficiently robust to classify patients as Alzheimer's disease or Huntington's disease with 84% accuracy. The qualitative differences in cognitive functioning may also be typical of other cortical and subcortical dementias.,True,3JsfnzsAAAAJ:ZzlSgRqYykMC,232,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.410230605,18117358598572960622,/scholar?cites=18117358598572960622,,,0
29856,MMSE-2: Mini-mental state examination,2010,Marshal F Folstein and Susan E Folstein and Travis White and Melissa A Messer,,,,,Psychological Assessment Resources,,True,3JsfnzsAAAAJ:8Xgff_V0N9gC,231,http://scholar.google.com/scholar?cluster=1970985377121341974&hl=en&oi=scholarr,1970985377121341974,/scholar?cites=1970985377121341974,,,0
29857,Memory complaint. memory performance. and psychiatric diagnosis: a community study,1993,Susan Spear Bassett and Marshal F Folstein,6,Journal of geriatric psychiatry and neurology,2,105-111,Sage Publications,This study examined the prevalence of memory complaint and poor memory performance on brief screening measures within a community sample of 810 adults. All individuals received an extensive household interview and a clinical psychiatric evaluation. Overall. 22% indicated that they currently had trouble with their memory. This percentage increased with age. rising to 43% for those 65 to 74 years old. 51% for those 75 to 84 years old. and 88% for those 85 years of age and older; the percentage indicating memory problems decreased with educational attainment. The prevalence of poor memory performance was 11%. also increasing with less education and increased age. rising to 26% for those 65 to 74 years old and to 40% for those older then 75. Those who complained of memory trouble were twice as likely to show poor memory performance (29%) compared with those who did not complain (15 …,True,3JsfnzsAAAAJ:artPoR2Yc-kC,228,https://journals.sagepub.com/doi/abs/10.1177/089198879300600207,3460475189464583661,/scholar?cites=3460475189464583661,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.890.6988&rep=rep1&type=pdf,0
29858,DSM-III personality disorders in the community.,1994,Jack F Samuels and Gerald Nestadt and Alan J Romanoski and Marshal F Folstein and Paul R McHugh,,The American journal of psychiatry,,,American Psychiatric Assn,Estimated the prevalence of and comorbidity among Diagnostic and Statistical Manual of Mental Disorders-III (DSM-III) personality disorders (PDs) in 762 adults. Axis I comorbidity. life events. and treatment need were also examined among Ss with and without PDs. Ss were directly examined by psychiatrists to diagnose all DSM-III PDs and other DSM-III psychiatric disorders. 57 Ss were diagnosed with a DSM-III PD. and 38 Ss received a provisional diagnosis of PD. Men had higher rates of PD than women. and Ss who were separated or divorced had the highest rates of PD. There was little comorbidity among specific personality disorders. PDs were also associated with Axis I disorders. and Ss with PDs were more likely to have a history of sexual dysfunctions. alcohol-or drug-use disorders. or suicidal thoughts and attempts. These Ss also reported more life events in the past year. Only one-fifth of Ss diagnosed …,True,3JsfnzsAAAAJ:8xutWZnSdmoC,227,https://psycnet.apa.org/record/1994-45462-001,11214547820215996282,/scholar?cites=11214547820215996282,,,0
29859,Dementia syndrome of depression,1979,Marshal F Folstein,,"Alzheimer's disease, senile dementia and related disorders",,87-93,Raven Press,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",True,3JsfnzsAAAAJ:GFxP56DSvIMC,223,https://ci.nii.ac.jp/naid/10009176651/,11438714253619392070,/scholar?cites=11438714253619392070,,,0
29860,Vitamin D is associated with cognitive function in elders receiving home health services,2009,Jennifer S Buell and Tammy M Scott and Bess Dawson-Hughes and Gerard E Dallal and Irwin H Rosenberg and Marshal F Folstein and Katherine L Tucker,64,Journals of Gerontology Series A: Biomedical Sciences and Medical Sciences,8,888-895,Oxford University Press,The objective of this study was to examine the association between 25-hydroxyvitamin D. 25(OH)D. and cognitive function.A cross-sectional investigation of 25(OH)D and cognition was completed in 377 black and 703 non-black (mainly Caucasian) elders (65–99 years) participating in the nutrition and memory in elders study. Participants underwent a comprehensive neuropsychological battery. and 25(OH)D concentrations were obtained.More than 65% of elders had suboptimal 25(OH)D concentrations (≤20 ng/mL or ≤50 nmol/L). Approximately 18% were deficient in 25(OH)D (<10 ng/mL or <25 nmol/L). After adjusting for age. sex. race. body mass index. education. center. kidney function. seasonality. physical activity. and alcohol use. 25(OH)D was associated with better performance on trails A (β = –0.49. p < .03). trails B …,True,3JsfnzsAAAAJ:AHdEip9mkN0C,218,https://academic.oup.com/biomedgerontology/article-abstract/64A/8/888/664270,16974840089723592790,/scholar?cites=16974840089723592790,,https://academic.oup.com/biomedgerontology/article/64A/8/888/664270,0
29861,The diagnosis of Huntington's disease,1986,Susan E Folstein and R John Leigh and Irma M Parhad and Marshal F Folstein,36,Neurology,10,1279-1279,Wolters Kluwer Health. Inc. on behalf of the American Academy of Neurology,We investigated all patients in Maryland reported to have Huntington9s disease (HD). and found considerable diagnostic inaccuracy. Fifteen percent of cases reported as HD actually had some other diagnosable condition; 11% of cases that met diagnostic criteria for HD had been given some other diagnosis. Diagnostic errors could be reduced by documentation of the family history by systematic interviewing of relatives and by demonstration of the characteristic disorder of voluntary movement in addition to chorea.,True,3JsfnzsAAAAJ:fbc8zXXH2BUC,212,https://n.neurology.org/content/36/10/1279.short,2580713159648112993,/scholar?cites=2580713159648112993,,,0
29862,The measurement of abnormal movement: methods developed for Huntington's disease.,1983,Susan E Folstein and Barbara Jensen and R John Leigh and Marshal F Folstein,,Neurobehavioral Toxicology & Teratology,,,Elsevier Science,Developed clinical and laboratory methods to detect motor abnormalities in patients with Huntington's disease (HD). 116 Ss at-risk for HD were compared to HD patients and to age-matched controls. using a quantitated neurological examination. Mechanized methods of measuring involuntary movement (accelerometer) and voluntary movement (RT. tapping speed. and movement time) were also developed. The motor abnormalities detected on the clinical and mechanical tests were not specific to HD but were also present in at-risk Ss and in Ss with a variety of neurological disorders. The mechanized tests may be useful for screening for motor disorders in the population.(9 ref)(PsycINFO Database Record (c) 2016 APA. all rights reserved),True,3JsfnzsAAAAJ:Aul-kAQHnToC,199,https://psycnet.apa.org/record/1984-30350-001,722002904903878870,/scholar?cites=722002904903878870,,,0
29863,Alzheimer's disease in the national academy of sciences—national research council registry of aging twin veterans: Iii. detection of cases. longitudinal results. and …,1995,John CS Breitner and Kathleen A Welsh and Barbara A Gau and William M McDonald and David C Steffens and Ann M Saunders and Kathryn M Magruder and Michael J Helms and Brenda L Plassman and Marshal F Folstein and Jason Brandt and C Dennis Robinette and William F Page,52,Archives of Neurology,8,763-771,American Medical Association,To detect cases of Alzheimer's disease (AD) in a large population of twins living throughout the United States and to examine concordance for AD in twins as a function of age and genotype for apolipoprotein E (APOE).Nationwide survey.Multistage screening and field evaluation beginning with two telephone interviews and culminating with laboratory tests. longitudinal neuropsychological measures. physician examination. and diagnostic consensus among experts.Membership in 1990-1991 of intact pairs in the National Academy of Sciences—National Research Council Registry of veteran twins. then aged 62 to 73 years.Completeness of case detection was examined in collateral studies. Zygosity andAPOEgenotypes were determined by restriction mapping. Concordance was calculated by the proband method.Ninety subjects who screened …,True,3JsfnzsAAAAJ:5MTHONV0fEkC,197,https://jamanetwork.com/journals/jamaneurology/article-abstract/593579,1244856311900497613,/scholar?cites=1244856311900497613,,http://www.academia.edu/download/34441505/AD_in_Aging_Twin_Veterans_Breitner.pdf,0
29864,Dementia: case ascertainment in a community survey,1991,Marshal F Folstein and Susan Spear Bassett and James C Anthony and Alan J Romanoski and Gerald R Nestadt,46,Journal of Gerontology,4,M132-M138,The Gerontological Society of America,The three-stage East Baltimore Mental Health Survey. conducted in 1981 as part of the Epidemiological Catchment Area Program. provided an opportunity to assess the prevalence of dementia and specific dementing disorders in a community-based. cross-sectional sample of the population. From the 3.841 households originally sampled. 810 individuals were selected for clinical psychiatric evaluation. Forty-one individuals were given a provisional diagnosis and referred to Stage 3 for differential diagnosis. with 32 individuals completing this evaluation. Thorough clinical evaluation of these cases resulted in an overall prevalence of dementia of 4.5% in those 65 years of age and older. The prevalence of specific dementing disorders was Alzheimer's disease (AD) (2.0%). Multi-Infarct Dementia (MID) (2.0%) and Mixed Dementia (MD) (0.5%). Prevalence increased with age for all dementias: Non-Whites had …,True,3JsfnzsAAAAJ:lvd772isFD0C,191,https://academic.oup.com/geronj/article-abstract/46/4/M132/530394,3904538148344410996,/scholar?cites=3904538148344410996,,,0
29865,Psychiatric disturbances in neurological patients: detection. recognition. and hospital course,1978,JR DePaulo Jr and Marshal F Folstein,4,Annals of Neurology: Official Journal of the American Neurological Association and the Child Neurology Society,3,225-228,Wiley Subscription Services. Inc.. A Wiley Company,The Mini‐Mental State and General Health Questionnaire were used to detect cognitive defects and emotional disturbances. respectively. in 126 consecutively admitted neurological patients. The Mini‐Mental State was revalidated in this sample as a measure related to cerebral disorder. Sixty‐seven percent of the patients tested had cognitive defect. emotional disturbance. or both. Thirty percent of the patients with psychiatric disturbance were not recognized by their physician. The majority of psychiatric disturbances persisted at the time of discharge.Since psychiatric disturbances are common among neurological inpatients and are frequently unrecognized. further evaluation of the psychiatric training of neurologists is needed. Simple screening tests may help to increase the recognition of psychiatric disturbance. It is concluded that the Board requirement for neurologists to know psychiatry accurately reflects “the …,True,3JsfnzsAAAAJ:gKiMpY-AVTkC,190,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.410040306,6523843009542520755,/scholar?cites=6523843009542520755,,,0
29866,Delirium: phenomenologic and etiologic subtypes,1991,Christopher A Ross and Carol E Peyser and IRA Shapiro and Marshal F Folstein,3,International Psychogeriatrics,2,135-147,Cambridge University Press,While all delirious patients have clouding of consciousness (alteration of attention) and cognitive dysfunction. the level of alertness of different patients may range from stuporous to hyperalert. We. therefore. developed an analog scale to rate the alertness of delirious patients. and a separate scale to rate the severity of their clouding of consciousness. Based on these scales. patients were categorized overall as relatively “activated” (relatively alert despite clouding of consciousness). or “somnolent” (relatively stuporous along with clouding of consciousness). Cognitive function was estimated using the Mini-Mental Status Exam. Separate ratings were made of hallucinations. delusions. illusions. and agitated behavior. Activated and somnolent patients had similar ages. overall severity of delirium. and Mini-Mental Status Exam scores. Activated patients. however. were more likely to have hallucinations. delusions. and …,True,3JsfnzsAAAAJ:5icHVeHT4IsC,189,https://www.cambridge.org/core/journals/international-psychogeriatrics/article/delirium-phenomenologic-and-etiologic-subtypes/4CD8CA2C966C4F293971C0FEF17C3436,1646418963488999039,/scholar?cites=1646418963488999039,,,0
29867,Huntington disease in Maryland: clinical aspects of racial variation.,1987,Susan E Folstein and GARY A Chase and WE Wahl and ANNE M McDonnell and MARSHAL F Folstein,41,American Journal of Human Genetics,2,168,Elsevier,In a Maryland survey of Huntington disease. the prevalence in blacks was unexpectedly high and equal to that in whites. Age at onset was earlier in blacks. and their clinical features. at all ages at onset. were similar to those seen in juvenile-onset Huntington disease. Blacks had more severe bradykinesia and abnormalities of eye movement and less frequent psychiatric disorder. particularly depression.,True,3JsfnzsAAAAJ:gVv57TyPmFsC,185,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1684204/,7994050258059939996,/scholar?cites=7994050258059939996,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1684204/pdf/ajhg00131-0084.pdf,0
29868,Amyloid-associated depression: a prodromal depression of Alzheimer disease?,2008,Xiaoyan Sun and David C Steffens and Rhoda Au and Marshal Folstein and Paul Summergrad and Jacqueline Yee and Irwin Rosenberg and D Mkaya Mwamburi and Wei Qiao Qiu,65,Archives of general psychiatry,5,542-550,American Medical Association,A high ratio of plasma amyloid-β peptide 40 (Aβ40) to Aβ42. determined by both high Aβ40and low Aβ42levels. increases the risk of Alzheimer disease. In a previous study. we reported that depression is also associated with low plasma Aβ42levels in the elderly population.To characterize plasma Aβ40:Aβ42ratio and cognitive function in elderly individuals with and without depression.Cross-sectional study.Homecare agencies.A total of 995 homebound elderly individuals of whom 348 were defined as depressed by a Center for Epidemiological Studies Depression score of 16 or greater.Cognitive domains of memory. language. executive. and visuospatial functions according to levels of plasma Aβ40and Aβ42peptides.Subjects with depression had lower plasma Aβ42levels (median. 14.1 vs 19.2 pg/mL;P = .006) and a higher plasma Aβ40 …,True,3JsfnzsAAAAJ:jgBuDB5drN8C,174,https://jamanetwork.com/journals/jamapsychiatry/article-abstract/482700,5419715724669908238,/scholar?cites=5419715724669908238,,https://jamanetwork.com/journals/jamapsychiatry/fullarticle/482700,0
29869,Assessing patient dependence in Alzheimer's disease,1994,Yaakov Stern and Steven M Albert and Mary Sano and Marcus Richards and Lisa Miller and Marshal Folstein and Marilyn Albert and Frederick W Bylsma and Ginette Lafleche,49,Journal of Gerontology,5,M216-M222,The Gerontological Society of America,While cognitive and functional deficits are the hallmark of Alzheimer's disease (AD). loss of social function (and the dependence this implies) is also critical. especially in early stages of disease. Little attention has been directed to this facet of dementing disease. We describe a scale for assessing dependency in AD and present a baseline profile of dependency in a cohort of AD patients.In a study of the predictors of the course of AD. 233 patients in early stages of disease (modified MMS 5* 30) were assessed. Psychometric properties of the dependence scale were established. To validate the scale. dependence scores at baseline were correlated with a series of measures assessing cognition and function. The course of dependency over 18 months of follow-up was also analyzed.The scale shows adequate reliability (test …,True,3JsfnzsAAAAJ:F1b5ZUV5XREC,166,https://academic.oup.com/geronj/article-abstract/49/5/M216/543899,1542558742629558419,/scholar?cites=1542558742629558419,,https://academiccommons.columbia.edu/doi/10.7916/D8P289PN/download,0
29870,Head injury as a risk factor in Alzheimer's disease,1995,DX Rasmusson and Jason Brandt and DB Martin and Marshal F Folstein,9,Brain Injury,3,213-219,Taylor & Francis,Several case-control studies have reported head injury to be more common among patients with Alzheimer's disease (AD) than healthy elderly controls. The present study sought to determine whether milder head injury is also a risk factor for AD. Furthermore. it was hypothesized that head injury would be more common among AD patients without a genetic risk for the disease. History of head injury in 68 consecutive cases of probable or definite AD and 34 non-demented control subjects was ascertained from their spouses. Head injury was reported in 20 of the AD patients (29%). and in only one control subject (2.9%) (odds ratio = 13.75). Twenty per cent of the familial and 43.5% of the sporadic AD cases reportedly had a premorbid head injury (odds ratio = 3.08). Head injury had no effect on age of dementia onset. The results indicate that head trauma may be a predisposing factor to AD. particularly in the absence …,True,3JsfnzsAAAAJ:Ak0FvsSvgGUC,159,https://www.tandfonline.com/doi/abs/10.3109/02699059509008194,16746978711884722745,/scholar?cites=16746978711884722745,,,0
29871,Association between family history of affective disorder and the depressive syndrome of Alzheimer’s disease,1990,Gary A Chase,147,Am J Psychiatry,4,452-456,,METHODWe selected index and comparison subjects from 400 consecutively referred patients who were evaluated at the Johns Hopkins Department of Psychiatry’s Dementia Research Clinic between January 1979 and January 1984 for symptoms of cognitive decline beginfling in late life. We examined the charts of all such individuals to determine which of them had met critena for a DSM-III diagnosis of primary degenerative dementia and a diagnosis of probable Alzheimer’s disease made according to the criteria of the National Institute of Neurological and Communicative Disordens and Stroke (NINCDS) and the Alzheimer’s Disease and Related Disorders Association(ADRDA)(15). At the time of assessment each patient was cxamined by an attending psychiatrist and underwent physical and neurological examinations and relevant blood testing; a detailed history was taken from one or more relatives. Patients with other causes of dementia. CT scans with focal findings. or Hachinski scores (16) higher than 4 were excluded from the study. Each patient’s score on the Mini-Mental State Examination (17) was recorded at the time of the initial visit. We identified 41 patients who were diagnosed by the attending psychiatrist at the time of initial evaluation or at subsequent follow-up as suffering from a major depressive episode. These index patients were mdcpendently judged by two of us (GDP and CAR) both to have met the criteria for a major depressive episode according to a DSM-III checklist and to have no prior personal history of affective disorder. Nega-tive personal history was initially determined by re-,True,3JsfnzsAAAAJ:kO05sadLmrgC,154,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.452.8769&rep=rep1&type=pdf,15222688872209897020,/scholar?cites=15222688872209897020,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.452.8769&rep=rep1&type=pdf,0
